Severity,Type,Code,Source,Description,Timestamp,Run_Hours,Asset,Site
Low,Event,173:1,Engine,High Exhaust Temperature Warning,2022-02-04 23:48:37,24617,SLM00575,Fernando de Noronha
Low,Event,173:1,Engine,High Exhaust Temperature Warning,2022-02-04 22:37:03,24616,SLM00575,Fernando de Noronha
Medium,Event,31:2,Engine,Air Filter Restriction Derate,2022-02-04 22:06:50,24616,SLM00575,Fernando de Noronha
Low,Event,272:1,Engine,Inlet Air Restriction Warning,2022-02-04 22:06:50,24616,SLM00575,Fernando de Noronha
Medium,Event,21:2,Engine,High Exhaust Temperature Derate,2022-02-04 21:29:04,24615,SLM00575,Fernando de Noronha
Low,Event,173:1,Engine,High Exhaust Temperature Warning,2022-02-04 21:29:04,24615,SLM00575,Fernando de Noronha
Low,Event,17:1,Engine,High Engine Coolant Temperature Warning,2022-02-01 16:31:04,24563,SLM00575,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-28 10:08:04,24488,SLM00575,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-13 14:44:38,24295,SLM00575,Fernando de Noronha
Low,Diagnostic,101:3,Engine,Crankcase Air Pressure Sensor:Voltage Above Normal,2021-12-14 17:22:13,24000,SLM00575,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-17 12:23:30,23509,SLM00575,Fernando de Noronha
Low,Event,190:1,Engine,Engine Overspeed Warning,2022-04-04 14:44:00,27976,SLM00576,Fernando de Noronha
High,Event,4:3,Engine,Engine Overspeed Shutdown,2022-04-04 14:44:00,27976,SLM00576,Fernando de Noronha
Medium,Diagnostic,11:5,Engine,Cylinder #11 Injector:Current Below Normal,2022-02-19 19:22:55,27575,SLM00576,Fernando de Noronha
Medium,Diagnostic,91:8,Engine,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2022-02-19 17:52:18,27575,SLM00576,Fernando de Noronha
Low,Diagnostic,336:2,Engine,"Engine Control Switch:Erratic, Intermittent, or Incorrect",2022-02-19 17:42:04,27575,SLM00576,Fernando de Noronha
Low,Diagnostic,101:3,Engine,Crankcase Air Pressure Sensor:Voltage Above Normal,2022-02-08 17:38:21,27460,SLM00576,Fernando de Noronha
High,Event,13:3,Engine,High Crankcase Pressure Shutdown,2022-02-08 17:20:27,27460,SLM00576,Fernando de Noronha
Low,Event,101:1,Engine,High Crankcase Pressure Warning,2022-02-08 17:00:05,27460,SLM00576,Fernando de Noronha
Medium,Event,9:2,Engine,High Altitude Derate,2022-02-08 16:59:57,27460,SLM00576,Fernando de Noronha
Medium,Diagnostic,8:6,Engine,Cylinder #8 Injector:Current Above Normal,2022-02-08 16:59:45,27460,SLM00576,Fernando de Noronha
Medium,Diagnostic,6:6,Engine,Cylinder #6 Injector:Current Above Normal,2022-02-08 16:59:45,27460,SLM00576,Fernando de Noronha
High,Event,264:3,Engine,Emergency Stop Activated,2022-02-04 14:22:37,27460,SLM00576,Fernando de Noronha
Low,Diagnostic,2738:3,Engine,Turbocharger #1 Compressor Inlet Pressure Sensor:Voltage Above Normal,2022-02-04 10:32:27,27460,SLM00576,Fernando de Noronha
Low,Diagnostic,2739:3,Engine,Turbocharger #2 Compressor Inlet Pressure Sensor:Voltage Above Normal,2022-02-04 10:31:58,27460,SLM00576,Fernando de Noronha
Low,Diagnostic,94:2,Engine,"Fuel Delivery Pressure Sensor:Erratic, Intermittent, or Incorrect",2022-02-03 13:47:59,27460,SLM00576,Fernando de Noronha
Low,Diagnostic,289:2,Engine,"Fuel Pressure Sensor - Before Fuel Filter:Erratic, Intermittent, or Incorrect",2022-02-03 13:47:59,27460,SLM00576,Fernando de Noronha
Medium,Diagnostic,91:8,Engine,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2022-02-03 09:20:00,27460,SLM00576,Fernando de Noronha
Low,Diagnostic,101:3,Engine,Crankcase Air Pressure Sensor:Voltage Above Normal,2022-02-03 08:29:35,27460,SLM00576,Fernando de Noronha
High,Event,225:3,Engine,Engine Overcrank,2022-02-02 16:21:45,27460,SLM00576,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-02 16:17:47,27460,SLM00576,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-16 15:07:30,27179,SLM00576,Fernando de Noronha
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2022-01-13 14:54:20,27130,SLM00576,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-05 13:39:51,27014,SLM00576,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2021-12-21 23:12:15,26680,SLM00576,Fernando de Noronha
Low,Diagnostic,2738:3,Engine,Turbocharger #1 Compressor Inlet Pressure Sensor:Voltage Above Normal,2021-12-14 15:25:35,26631,SLM00576,Fernando de Noronha
Low,Diagnostic,101:3,Engine,Crankcase Air Pressure Sensor:Voltage Above Normal,2021-12-14 15:18:58,26631,SLM00576,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-20 09:59:59,26449,SLM00576,Fernando de Noronha
Low,Event,100:1,Engine,Low Engine Oil Pressure Warning,2021-11-20 09:53:34,26449,SLM00576,Fernando de Noronha
Low,Event,100:1,Engine,Low Engine Oil Pressure Warning,2021-11-17 10:36:57,26379,SLM00576,Fernando de Noronha
Low,Diagnostic,101:3,Engine,Crankcase Air Pressure Sensor:Voltage Above Normal,2021-10-14 10:52:33,25913,SLM00576,Fernando de Noronha
High,Event,225:3,Engine,Engine Overcrank,2021-10-14 10:22:41,25913,SLM00576,Fernando de Noronha
High,Event,13:3,Engine,High Crankcase Pressure Shutdown,2021-10-14 10:17:42,25913,SLM00576,Fernando de Noronha
Low,Event,101:1,Engine,High Crankcase Pressure Warning,2021-10-14 09:35:06,25913,SLM00576,Fernando de Noronha
Medium,Diagnostic,91:8,Engine,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2021-10-09 08:51:20,25868,SLM00576,Fernando de Noronha
Medium,Diagnostic,6:5,Engine,Cylinder #6 Injector:Current Below Normal,2021-10-09 08:02:56,25868,SLM00576,Fernando de Noronha
Medium,Diagnostic,7:5,Engine,Cylinder #7 Injector:Current Below Normal,2021-10-09 07:43:48,25868,SLM00576,Fernando de Noronha
Medium,Diagnostic,9:5,Engine,Cylinder #9 Injector:Current Below Normal,2021-10-09 07:40:57,25868,SLM00576,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2021-09-24 21:49:09,25746,SLM00576,Fernando de Noronha
Medium,Diagnostic,10:5,Engine,Cylinder #10 Injector:Current Below Normal,2021-07-13 20:42:06,24743,SLM00576,Fernando de Noronha
Low,Diagnostic,105:3,Engine,Inlet Manifold Temperature Sensor:Voltage Above Normal,2021-07-07 10:19:05,24693,SLM00576,Fernando de Noronha
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-19 04:03:29,41697,TTG00230,Macaé
Medium,Diagnostic,3:5,Engine #3,Cylinder #3 Injector:Current Below Normal,2022-04-19 03:46:32,41697,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-19 03:02:24,41696,TTG00230,Macaé
Medium,Diagnostic,3:5,Engine #3,Cylinder #3 Injector:Current Below Normal,2022-04-19 02:08:54,41696,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-19 01:47:16,41695,TTG00230,Macaé
Medium,Diagnostic,3:5,Engine #3,Cylinder #3 Injector:Current Below Normal,2022-04-19 01:05:57,41694,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-19 00:13:38,41694,TTG00230,Macaé
Medium,Diagnostic,3:5,Engine #3,Cylinder #3 Injector:Current Below Normal,2022-04-18 23:50:48,41693,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 22:58:40,41692,TTG00230,Macaé
Medium,Diagnostic,3:5,Engine #3,Cylinder #3 Injector:Current Below Normal,2022-04-18 22:43:15,41692,TTG00230,Macaé
Medium,Diagnostic,3:5,Engine #3,Cylinder #3 Injector:Current Below Normal,2022-04-18 21:42:25,41691,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 21:41:05,41691,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 20:41:00,41690,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 16:57:29,41686,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 15:55:38,41685,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 14:34:59,41684,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 13:27:39,41683,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 11:12:50,41681,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 08:48:35,41678,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 06:57:01,41676,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 05:50:40,41675,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 03:56:19,41673,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 01:55:00,41671,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 22:41:42,41668,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 21:32:40,41667,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 20:30:48,41666,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 19:30:16,41665,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 18:16:00,41664,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 17:07:16,41662,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 15:45:31,41661,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 12:48:49,41658,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 11:37:33,41657,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-17 08:24:00,41654,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 04:56:48,41650,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 00:58:09,41646,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-16 22:39:16,41644,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 22:35:33,41644,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 21:22:30,41643,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 20:22:44,41642,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-16 12:54:31,41634,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-16 11:44:33,41633,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 08:34:35,41630,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 06:58:41,41628,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 05:45:49,41627,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 04:45:23,41626,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 03:32:42,41625,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-15 22:42:04,41620,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-15 21:38:45,41619,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-15 17:05:03,41614,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-15 15:38:32,41613,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-15 11:07:02,41608,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-15 07:06:44,41604,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-15 04:35:23,41602,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-15 04:20:58,41602,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-15 02:15:27,41600,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-15 01:38:31,41599,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-15 00:07:33,41597,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-14 22:55:32,41596,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-14 16:50:42,41590,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-14 14:42:47,41588,TTG00230,Macaé
High,Event,225:3,Engine #3,Engine Overcrank,2022-04-14 14:42:47,41588,TTG00230,Macaé
Medium,Diagnostic,336:2,Engine #3,"Engine Control Switch:Erratic, Intermittent, or Incorrect",2022-04-14 14:42:46,41588,TTG00230,Macaé
Medium,Diagnostic,444:6,Engine #3,Starter Motor Relay:Current Above Normal,2022-04-14 14:42:46,41588,TTG00230,Macaé
Medium,Diagnostic,342:8,Engine #3,"Secondary Engine Speed Sensor:Abnormal Frequency, Pulse Width, or Period",2022-04-14 14:42:46,41588,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-13 14:11:34,41588,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-10 10:11:38,41514,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-07 17:28:26,41476,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-07 09:13:33,41469,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-03 08:11:08,41385,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-02 20:48:37,41375,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-30 03:09:48,41291,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-29 09:30:20,41286,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-27 20:07:30,41277,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-27 08:35:28,41266,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-24 08:20:45,41195,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-17 22:08:22,41122,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-16 08:47:38,41100,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-15 13:18:23,41096,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-14 14:25:19,41095,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-13 08:03:06,41083,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-07 09:25:11,40964,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-03 10:22:40,40870,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-27 09:06:10,40819,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-26 06:31:53,40799,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-25 17:58:14,40787,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-24 20:22:57,40785,TTG00230,Macaé
Medium,Diagnostic,91:8,Engine #3,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2022-02-24 19:54:41,40784,TTG00230,Macaé
Medium,Diagnostic,542:3,Engine #3,Engine Oil Pressure Sensor - Before Oil Filter:Voltage Above Normal,2022-02-24 11:59:47,40784,TTG00230,Macaé
Medium,Diagnostic,100:3,Engine #3,Engine Oil Pressure Sensor:Voltage Above Normal,2022-02-24 11:59:47,40784,TTG00230,Macaé
Medium,Diagnostic,94:3,Engine #3,Fuel Delivery Pressure Sensor:Voltage Above Normal,2022-02-24 10:12:12,40775,TTG00230,Macaé
Medium,Diagnostic,91:13,Engine #3,Throttle Position Sensor:Out of Calibration,2022-02-24 10:12:12,40775,TTG00230,Macaé
Medium,Diagnostic,289:3,Engine #3,Fuel Pressure Sensor - Before Fuel Filter:Voltage Above Normal,2022-02-24 10:12:12,40775,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-02-24 10:12:12,40779,TTG00230,Macaé
Medium,Diagnostic,444:6,Engine #3,Starter Motor Relay:Current Above Normal,2022-02-24 10:12:12,40775,TTG00230,Macaé
Low,Event,95:1,Engine #3,Fuel Filter Restriction Warning,2022-02-24 10:12:12,40778,TTG00230,Macaé
Medium,Diagnostic,91:8,Engine #3,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2022-02-24 10:12:12,40784,TTG00230,Macaé
High,Event,225:3,Engine #3,Engine Overcrank,2022-02-24 10:12:12,40768,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-21 12:58:11,40784,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-17 11:07:05,40780,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-16 22:48:27,40778,TTG00230,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-26 06:18:00,53078,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-21 14:45:54,53075,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-16 10:25:30,53068,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-10 14:39:11,52996,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-09 08:18:38,52972,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-05 16:37:51,52970,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-05 08:11:59,52968,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-03 11:34:53,52965,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-28 10:37:44,52889,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-27 15:00:49,52886,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-26 13:44:09,52883,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-25 09:17:38,52856,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-22 22:43:55,52852,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-22 15:56:08,52847,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-22 09:57:10,52843,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-19 17:38:14,52795,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-17 17:20:00,52792,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-17 11:18:33,52790,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-15 10:57:39,52787,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-13 21:36:52,52785,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-11 08:22:41,52730,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-08 18:59:25,52728,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-08 08:24:12,52724,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-07 14:59:19,52722,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-03 10:53:16,52695,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-26 10:32:51,52694,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-25 08:05:00,52672,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-23 11:53:40,52670,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-19 15:13:06,52648,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-16 11:49:02,52647,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-12 12:07:11,52643,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-11 08:09:08,52620,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-10 17:36:14,52617,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-08 20:32:22,52612,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-08 12:00:39,52610,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-07 20:05:05,52608,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-06 08:43:25,52606,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-01 18:19:44,52585,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-31 08:27:17,52573,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-27 09:17:29,52499,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-26 10:46:26,52495,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-25 10:02:54,52493,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-24 09:34:10,52489,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-15 15:14:36,52485,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-14 11:18:50,52461,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-11 17:44:39,52459,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-11 08:26:54,52457,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-09 12:08:00,52454,TTG00231,Martin Vaz
